1	1.0
2	0.999246775257
3	0.570387283056
4	0.435120672881
5	0.326546464551
6	0.287261086527
7	0.249646925902
8	0.226799108684
9	0.20652480934
10	0.1915230832
11	0.178153344004
12	0.168392806704
13	0.159063804413
14	0.150950946239
15	0.14382669554
16	0.137502746132
17	0.131908483194
18	0.126722216991
19	0.122249945077
20	0.118067978533
21	0.113956626809
22	0.110582807645
23	0.107208988482
24	0.103960706776
25	0.101065499168
26	0.0984919812949
27	0.0959027712394
28	0.0937843266485
29	0.0914932680539
30	0.089382669554
31	0.0872956093274
32	0.0853811631045
33	0.0834588707906
34	0.0818582682108
35	0.0802733578131
36	0.0787590622352
37	0.0773467658413
38	0.0759893920849
39	0.0744123277783
40	0.0730235696576
41	0.0718388099049
42	0.0706462040611
43	0.0692888303047
44	0.068300222829
45	0.0670762326209
46	0.066071932963
47	0.0651460942159
48	0.0640633336472
49	0.0631767253554
50	0.0621645796064
51	0.0611759721307
52	0.0602109029282
53	0.0593242946364
54	0.0583984558893
55	0.0576373850548
56	0.0568213915827
57	0.0562486269341
58	0.0555032482817
59	0.0548049461758
60	0.0541537206164
61	0.0535181872391
62	0.0527414242225
63	0.0520509682076
64	0.0514546652858
65	0.0509289771836
66	0.0504268273546
67	0.0498697548881
68	0.0493126824216
69	0.0487163794997
70	0.0482769983994
71	0.0477356181151
72	0.0471863917396
73	0.0466920880018
74	0.046213476446
75	0.0456250196152
76	0.0452327150614
77	0.0447619495967
78	0.0444010294071
79	0.04398518658
80	0.0435693437529
81	0.0430750400151
82	0.0426121206415
83	0.0421884317233
84	0.0417647428051
85	0.041450899162
86	0.0410899789725
87	0.0406662900543
88	0.0403524464112
89	0.040030756677
90	0.0396698364875
91	0.0392461475693
92	0.0388930734708
93	0.0385949220099
94	0.0383516931865
95	0.0379907729969
96	0.0376533910806
97	0.0372375482535
98	0.0369158585193
99	0.0365706305119
100	0.0363117095063
101	0.036076326774
102	0.0357546370398
103	0.035472177761
104	0.0351504880269
105	0.0349464896589
106	0.0347503373819
107	0.0345071085585
108	0.0342638797351
109	0.0340128048206
110	0.033746037724
111	0.0334871167185
112	0.0332909644415
113	0.0330006590717
114	0.0327652763393
115	0.0325769701535
116	0.0323729717855
117	0.0320826664156
118	0.0318865141387
119	0.0317060540439
120	0.0314785174026
121	0.0311882120328
122	0.0310155980291
123	0.030811599661
124	0.0305762169287
125	0.0303879107429
126	0.0302623732856
127	0.0301054514641
128	0.0298465304585
129	0.0296346859994
130	0.0294228415403
131	0.0292345353545
132	0.0290305369865
133	0.0288030003452
134	0.0286068480683
135	0.0284185418824
136	0.0282537739698
137	0.0281596208769
138	0.0280340834196
139	0.0278457772338
140	0.0276496249568
141	0.0275476257728
142	0.0274220883156
143	0.0272416282208
144	0.0270768603082
145	0.0268728619402
146	0.0267237862097
147	0.0265668643882
148	0.0264020964755
149	0.0261588676521
150	0.0260647145592
151	0.0258764083733
152	0.0256802560964
153	0.0255782569124
154	0.0254841038195
155	0.0253742585444
156	0.025233028905
157	0.0251074914478
158	0.0249741078994
159	0.0248171860779
160	0.0246681103474
161	0.0245425728902
162	0.0244091893419
163	0.0243385745222
164	0.0242679597025
165	0.0241738066095
166	0.0240247308791
167	0.0239227316951
168	0.0238050403289
169	0.0236402724163
170	0.0234990427769
171	0.023404889684
172	0.0232636600446
173	0.0231538147695
174	0.0230361234033
175	0.0229419703104
176	0.022800740671
177	0.0226908953959
178	0.0225261274833
179	0.0224476665725
180	0.0223770517528
181	0.0222515142956
182	0.0221808994759
183	0.0220239776543
184	0.0219612089257
185	0.0218356714685
186	0.0217022879202
187	0.0215767504629
188	0.0214590590968
189	0.0213178294574
190	0.0211922920001
191	0.0210589084518
192	0.0208862944481
193	0.0206901421712
194	0.0205881429872
195	0.0204939898942
196	0.0203841446192
197	0.0203370680727
198	0.0202350688887
199	0.0201330697047
200	0.0200310705207
201	0.0199290713367
202	0.0198349182437
203	0.0197486112419
204	0.0196387659668
205	0.0194818441452
206	0.0193484605969
207	0.0192386153218
208	0.0191444622289
209	0.0190660013181
210	0.0189796943163
211	0.0189247716787
212	0.018846310768
213	0.018744311584
214	0.0186580045821
215	0.0185716975803
216	0.0184853905784
217	0.0184226218498
218	0.0183206226658
219	0.0182343156639
220	0.0181480086621
221	0.0180617016602
222	0.0180067790227
223	0.0179283181119
224	0.0178184728368
225	0.017732165835
226	0.0176144744688
227	0.017528167467
228	0.0174653987383
229	0.0173947839187
230	0.017324169099
231	0.0172692464614
232	0.0171829394596
233	0.0170966324577
234	0.0170181715469
235	0.0169867871826
236	0.016924018454
237	0.0168534036343
238	0.0168141731789
239	0.0167435583592
240	0.0166807896306
241	0.0166258669931
242	0.0165317139001
243	0.0164454068983
244	0.0163904842607
245	0.0163434077143
246	0.0162806389857
247	0.0162571007124
248	0.0161943319838
249	0.0160923327998
250	0.0160217179801
251	0.0159589492515
252	0.0158804883407
253	0.0158255657032
254	0.0157549508835
255	0.0156686438816
256	0.0156215673352
257	0.0155823368798
258	0.0155195681511
259	0.0154489533315
260	0.0153704924207
261	0.015299877601
262	0.0152763393277
263	0.0152292627813
264	0.0151664940527
265	0.015095879233
266	0.0150331105043
267	0.014993880049
268	0.0149389574114
269	0.0148761886828
270	0.0148134199542
271	0.0147192668612
272	0.0146486520416
273	0.0145701911308
274	0.01449173022
275	0.0144289614914
276	0.0143740388538
277	0.0143505005806
278	0.0143348083985
279	0.0142720396698
280	0.0142249631234
281	0.0141465022126
282	0.0140915795751
283	0.0140288108464
284	0.0139503499357
285	0.0139268116624
286	0.0138561968427
287	0.013777735932
288	0.0137228132944
289	0.013683582839
290	0.0135658914729
291	0.0135266610175
292	0.0134874305621
293	0.0134638922889
294	0.0134168157424
295	0.0133697391959
296	0.0133305087405
297	0.013275586103
298	0.0132206634655
299	0.013173586919
300	0.0131500486458
301	0.0131343564636
302	0.0130951260082
303	0.013071587735
304	0.0130323572796
305	0.0130166650974
306	0.0129538963688
307	0.0129382041867
308	0.012867589367
309	0.0128126667294
310	0.012773436274
311	0.0127106675454
312	0.0126792831811
313	0.0126478988168
314	0.0126008222703
315	0.0125380535417
316	0.012459592631
317	0.0124282082666
318	0.0123732856291
319	0.0123262090826
320	0.012263440354
321	0.0122085177165
322	0.01216144117
323	0.0121222107146
324	0.0120829802592
325	0.0120202115306
326	0.0119652888931
327	0.0119182123466
328	0.0118475975269
329	0.0118397514358
330	0.0117926748894
331	0.0117377522518
332	0.0116749835232
333	0.0116357530678
334	0.0115965226124
335	0.011557292157
336	0.011549446066
337	0.0115102156106
338	0.0114631390641
339	0.0114396007909
340	0.0114160625177
341	0.0113846781533
342	0.011353293789
343	0.0113140633336
344	0.0112591406961
345	0.0112356024229
346	0.0111963719675
347	0.0111336032389
348	0.0111022188746
349	0.0110865266924
350	0.0110237579638
351	0.0109531431441
352	0.0109139126887
353	0.0109060665976
354	0.0108511439601
355	0.0108040674136
356	0.0107491447761
357	0.010741298685
358	0.0107020682296
359	0.0106785299564
360	0.0106549916831
361	0.0106157612278
362	0.0105608385902
363	0.0105529924991
364	0.0104902237705
365	0.0104745315884
366	0.0104588394062
367	0.0104274550419
368	0.0103960706776
369	0.0103803784954
370	0.0103489941311
371	0.010333301949
372	0.0103097636757
373	0.0102940714936
374	0.010239148856
375	0.0102156105828
376	0.0101763801274
377	0.0101528418542
378	0.0101214574899
379	0.0100900731256
380	0.0100586887613
381	0.0100273043969
382	0.00998022785048
383	0.00996453566833
384	0.00991745912187
